hour,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,drawdown_6h_label
2021-12-08 12:00:00,4267.27,4450.49,4222.95,4375.93,152596.8725,666545324.6899999,343441,0
2021-12-08 18:00:00,4375.93,4442.0,4360.0,4436.91,69953.7488,308120190.54,173924,0
2021-12-09 00:00:00,4436.91,4488.0,4350.8,4372.9,93980.3043,414873648.38,247376,0
2021-12-09 06:00:00,4372.6,4410.0,4271.0,4304.04,99674.1998,431868108.46,221857,1
2021-12-09 12:00:00,4304.03,4323.6,4137.91,4163.04,145474.8408,615082802.78,304951,0
2021-12-09 18:00:00,4163.24,4202.76,4076.16,4105.64,123044.3661,508908053.17,264606,0
2021-12-10 00:00:00,4105.64,4199.87,4098.0,4120.85,85133.7273,352783141.1,189214,0
2021-12-10 06:00:00,4120.86,4170.53,4021.49,4156.82,107606.4693,439783820.18,222851,1
2021-12-10 12:00:00,4156.67,4231.08,3929.67,3971.06,246315.7836,1001225508.71,445967,0
2021-12-10 18:00:00,3971.06,4057.75,3887.37,3897.94,124180.5869,493362792.15999997,240726,0
2021-12-11 00:00:00,3898.31,4048.55,3828.22,4031.17,134257.08909999998,530561523.08,250665,0
2021-12-11 06:00:00,4031.16,4086.9,3929.58,4013.99,160910.6699,645004099.74,266786,0
2021-12-11 12:00:00,4014.0,4097.08,3990.04,4044.86,75483.6334,305393939.59000003,172005,0
2021-12-11 18:00:00,4044.86,4093.0,3977.74,4089.37,57202.0419,230933709.45,142443,0
2021-12-12 00:00:00,4089.68,4097.27,4006.02,4037.23,57710.4035,233610773.74,119818,0
2021-12-12 06:00:00,4037.24,4063.47,3986.25,4036.09,50200.259600000005,202162560.55,129499,0
2021-12-12 12:00:00,4036.09,4088.68,4015.58,4085.22,70311.9982,284665944.86,150247,0
2021-12-12 18:00:00,4085.23,4173.63,4085.22,4130.0,82312.8544,340922513.88,191755,1
2021-12-13 00:00:00,4130.0,4142.75,3953.89,4039.91,106064.3795,426467356.66,235025,0
2021-12-13 06:00:00,4039.92,4039.92,3950.27,4011.25,67665.9736,270547212.84000003,168460,1
2021-12-13 12:00:00,4011.26,4021.59,3760.11,3828.29,195638.3696,755781045.5100001,397209,1
2021-12-13 18:00:00,3828.29,3838.12,3671.45,3781.93,164098.508,615738414.6800001,344188,0
2021-12-14 00:00:00,3781.92,3833.0,3731.77,3735.37,81979.9401,310018842.92,184401,0
2021-12-14 06:00:00,3735.16,3844.7,3685.0,3839.2,114080.5677,430764907.25,256872,0
2021-12-14 12:00:00,3839.2,3865.09,3746.86,3760.22,110921.34719999999,422498385.34,251675,0
2021-12-14 18:00:00,3760.22,3882.74,3723.54,3858.99,88163.8912,336702959.28999996,222773,0
2021-12-15 00:00:00,3858.99,3896.0,3803.2,3850.59,78437.95910000001,301869456.23,186726,0
2021-12-15 06:00:00,3850.6,3900.0,3840.0,3851.12,66852.48,258635659.56,161766,1
2021-12-15 12:00:00,3851.12,3871.91,3643.73,3728.65,130269.1145,487471328.39,292713,0
2021-12-15 18:00:00,3728.65,4092.22,3719.51,4019.08,266508.5037,1054175405.94,597029,0
2021-12-16 00:00:00,4019.54,4058.47,3982.92,3985.49,73090.0361,294432091.14,155650,0
2021-12-16 06:00:00,3985.31,4083.26,3978.46,4069.63,73362.03020000001,296078104.13,185113,0
2021-12-16 12:00:00,4069.99,4113.43,4005.95,4034.74,137407.6582,559245676.77,290549,0
2021-12-16 18:00:00,4034.74,4063.46,3942.11,3958.11,84920.3065,340227289.91,217573,0
2021-12-17 00:00:00,3959.11,3994.1,3930.0,3958.9,59171.2557,234759706.01999998,148541,1
2021-12-17 06:00:00,3958.7,3960.45,3806.0,3834.36,125594.405,487136974.22,264068,1
2021-12-17 12:00:00,3834.36,3945.0,3700.0,3858.51,194559.7725,741308871.97,421963,0
2021-12-17 18:00:00,3857.97,3941.37,3822.66,3875.42,84045.4893,326059961.01,218299,0
2021-12-18 00:00:00,3875.43,3932.04,3767.01,3903.77,136382.7176,525256011.58000004,254136,0
2021-12-18 06:00:00,3903.77,3994.68,3875.74,3958.13,96178.3104,378301644.38,203954,0
2021-12-18 12:00:00,3958.6,3983.39,3925.7,3935.47,61553.563500000004,243254416.85,152024,0
2021-12-18 18:00:00,3935.47,3996.93,3907.45,3959.93,45478.6628,179805473.49,130785,0
2021-12-19 00:00:00,3959.93,4032.43,3884.89,3988.07,89397.97959999999,355321723.18,196607,0
2021-12-19 06:00:00,3988.06,3993.82,3897.6,3925.36,77669.3995,306103841.99,150681,0
2021-12-19 12:00:00,3925.36,3998.0,3898.21,3925.29,81672.539,322144913.55,190721,0
2021-12-19 18:00:00,3925.29,3991.0,3884.0,3924.14,57266.4049,225182054.82,150069,0
2021-12-20 00:00:00,3924.14,3983.37,3837.29,3847.3,74977.4228,293394242.99,185176,0
2021-12-20 06:00:00,3847.29,3861.6,3759.74,3813.02,84485.3636,321999266.8,201855,0
2021-12-20 12:00:00,3813.02,3860.0,3753.0,3824.47,100323.2948,382061091.75,224122,0
2021-12-20 18:00:00,3824.48,3968.23,3818.0,3944.73,107130.3959,419112379.14,232917,0
2021-12-21 00:00:00,3944.72,4055.0,3913.21,4011.38,129435.15849999999,516165961.28999996,273482,0
2021-12-21 06:00:00,4011.22,4037.73,3989.32,4025.32,73221.5818,294090921.56,188270,0
2021-12-21 12:00:00,4025.32,4063.0,3959.66,3990.94,87808.8882,351842579.91,205520,0
2021-12-21 18:00:00,3991.06,4042.77,3981.83,4014.15,50360.7268,202133179.73,131855,0
2021-12-22 00:00:00,4014.41,4074.87,3992.03,4033.92,76252.5393,308145124.53,157951,0
2021-12-22 06:00:00,4033.93,4063.07,4003.25,4022.51,58992.9508,237943748.05,136363,0
2021-12-22 12:00:00,4022.51,4033.32,3933.4,3981.44,117475.0295,468210444.11,254844,0
2021-12-22 18:00:00,3981.44,4019.7,3955.51,3979.51,50471.288,201615599.86,126668,0
2021-12-23 00:00:00,3979.51,4005.0,3910.1,3946.32,78573.1682,310822444.90999997,195969,0
2021-12-23 06:00:00,3946.33,3963.52,3893.23,3934.32,69106.8594,271579893.58,175585,0
2021-12-23 12:00:00,3934.31,4048.27,3925.01,4044.15,89151.9251,354333423.96000004,201691,0
2021-12-23 18:00:00,4044.16,4150.0,4044.15,4111.41,143375.8639,588538734.03,338660,0
2021-12-24 00:00:00,4111.41,4129.0,4074.0,4089.81,55957.7501,229736966.39,133854,0
2021-12-24 06:00:00,4089.8,4118.05,4060.94,4079.0,48058.157699999996,196776557.44,133837,0
2021-12-24 12:00:00,4079.0,4113.5,4048.22,4098.08,55980.5899,228728017.65,152072,0
2021-12-24 18:00:00,4098.08,4134.84,4017.17,4046.36,70745.3095,288085735.99,173494,0
2021-12-25 00:00:00,4046.35,4075.86,4018.62,4045.02,45377.9691,183675726.11,105581,0
2021-12-25 06:00:00,4045.02,4062.93,4019.02,4051.59,39448.6874,159662709.31,110155,0
2021-12-25 12:00:00,4051.74,4104.08,4037.0,4067.56,69431.1268,282704861.82,153885,0
2021-12-25 18:00:00,4067.56,4137.91,4061.02,4094.83,53869.097200000004,220868744.91,145494,0
2021-12-26 00:00:00,4094.36,4102.44,4000.0,4027.19,63007.7907,255142535.85999998,150653,0
2021-12-26 06:00:00,4027.19,4060.01,4012.0,4033.01,42194.3714,170304157.15,111214,0
2021-12-26 12:00:00,4033.2,4078.68,4021.39,4072.67,40890.2106,165648603.19,112318,0
2021-12-26 18:00:00,4072.67,4105.0,4042.69,4063.56,43216.8823,176220319.06,121891,0
2021-12-27 00:00:00,4063.57,4087.56,4047.37,4061.87,45527.2677,185309792.46,113706,0
2021-12-27 06:00:00,4061.87,4071.95,4031.8,4060.22,44842.1095,181834125.46,115656,0
2021-12-27 12:00:00,4060.23,4127.46,4043.42,4115.57,75029.7699,307025820.46,179892,0
2021-12-27 18:00:00,4115.58,4126.0,4031.0,4037.23,56802.9912,231418671.53,148030,1
2021-12-28 00:00:00,4037.22,4037.23,3877.0,3921.25,111484.1815,441880431.15,267873,0
2021-12-28 06:00:00,3921.26,3935.05,3883.0,3920.9,66713.6695,260933070.09,155872,1
2021-12-28 12:00:00,3920.89,3932.28,3777.77,3827.47,113523.581,438754603.8,254899,0
2021-12-28 18:00:00,3827.54,3844.44,3759.36,3792.75,66343.2843,252393936.49,168136,0
2021-12-29 00:00:00,3792.75,3827.78,3785.0,3802.62,49635.7527,189117185.95,117647,0
2021-12-29 06:00:00,3802.62,3825.5,3767.0,3790.96,55679.5732,211353407.6,134273,0
2021-12-29 12:00:00,3790.9,3802.7,3696.65,3754.46,107354.1165,403049043.8,246745,1
2021-12-29 18:00:00,3754.47,3777.03,3604.2,3630.19,90084.1951,332682603.04999995,220894,0
2021-12-30 00:00:00,3630.18,3682.42,3585.0,3674.32,77050.2466,280681204.27,179010,0
2021-12-30 06:00:00,3674.32,3747.57,3667.32,3737.68,64823.0126,240129761.09,149758,0
2021-12-30 12:00:00,3737.68,3762.08,3701.03,3741.59,61500.3876,229546926.28,135459,0
2021-12-30 18:00:00,3741.6,3769.1,3681.33,3709.27,45890.0837,171179893.76,119134,0
2021-12-31 00:00:00,3709.27,3761.5,3684.04,3739.99,49146.9455,183087163.85,121884,0
2021-12-31 06:00:00,3740.18,3815.0,3687.0,3780.92,87419.6262,329685593.89,183942,0
2021-12-31 12:00:00,3780.92,3813.14,3705.0,3722.03,61433.4794,231839831.68,139924,0
2021-12-31 18:00:00,3722.04,3725.01,3622.29,3676.23,70014.2431,257152440.67,171620,0
2022-01-01 00:00:00,3676.22,3765.27,3676.22,3735.61,42063.2569,156672872.83,106799,0
2022-01-01 06:00:00,3735.6,3742.67,3673.46,3693.37,35508.6474,131778978.07,103393,0
2022-01-01 12:00:00,3693.38,3764.98,3691.88,3760.77,42768.8054,159331963.34,104501,0
2022-01-01 18:00:00,3760.76,3776.45,3736.0,3765.54,33803.1871,126934514.22,93973,0
2022-01-02 00:00:00,3765.54,3771.0,3717.3,3744.69,30410.9074,113967885.96,87611,0
2022-01-02 06:00:00,3744.69,3770.0,3732.39,3744.01,24115.3337,90370031.29,81045,0
2022-01-02 12:00:00,3744.06,3857.44,3730.33,3823.82,60464.778399999996,229487053.37,166028,0
2022-01-02 18:00:00,3823.82,3840.02,3771.91,3828.27,39800.4068,151549987.11,115926,0
2022-01-03 00:00:00,3828.11,3828.79,3775.7,3812.13,45850.9262,174298467.09,123565,0
2022-01-03 06:00:00,3812.14,3845.0,3789.66,3834.61,44614.053400000004,170239335.22,110074,0
2022-01-03 12:00:00,3834.61,3853.09,3735.2,3761.65,75337.4871,285739841.99,181658,0
2022-01-03 18:00:00,3761.66,3778.67,3680.0,3765.89,70443.3919,262666461.24,179244,0
2022-01-04 00:00:00,3765.89,3774.36,3713.11,3742.39,44582.5161,166781050.24,110245,0
2022-01-04 06:00:00,3742.38,3840.0,3734.44,3836.19,66756.9838,253049226.01,147761,0
2022-01-04 12:00:00,3836.19,3900.73,3815.06,3838.3,93786.1504,361750901.95,218541,0
2022-01-04 18:00:00,3838.3,3854.5,3758.4,3785.11,83132.90460000001,316601429.72,200104,0
2022-01-05 00:00:00,3785.1,3826.05,3766.0,3803.86,38567.2114,146657036.3,106583,0
2022-01-05 06:00:00,3803.87,3848.0,3781.42,3791.69,47208.3696,180163223.19,124137,0
2022-01-05 12:00:00,3791.69,3833.0,3761.44,3772.6,66834.3409,253992393.8,160714,1
2022-01-05 18:00:00,3773.0,3773.0,3415.0,3540.63,245332.1144,884006601.9000001,571236,1
2022-01-06 00:00:00,3539.82,3550.43,3406.24,3456.98,143897.1918,501176376.34000003,280042,1
2022-01-06 06:00:00,3456.97,3468.1,3300.0,3349.49,170382.65399999998,576385692.07,336635,0
2022-01-06 12:00:00,3349.49,3435.19,3318.0,3422.89,117346.5997,397449738.1,244427,0
2022-01-06 18:00:00,3422.89,3461.33,3405.74,3406.81,65119.2958,223715830.94,145175,1
2022-01-07 00:00:00,3406.81,3416.76,3140.27,3235.77,203412.29119999998,663395103.64,380425,1
2022-01-07 06:00:00,3235.76,3289.0,3113.25,3225.68,167879.6995,538573131.78,334436,1
2022-01-07 12:00:00,3225.86,3268.79,3064.42,3203.21,231551.53470000002,734344695.02,435491,0
2022-01-07 18:00:00,3203.2,3225.24,3143.98,3199.24,66788.2008,213249842.77,157239,0
2022-01-08 00:00:00,3198.68,3246.7,3181.0,3215.67,54878.1778,176365222.47,127686,0
2022-01-08 06:00:00,3215.66,3250.0,3191.5,3219.95,68828.00570000001,221667045.57999998,132118,1
2022-01-08 12:00:00,3219.96,3230.33,3035.94,3040.83,106104.5895,333821111.2,232423,0
2022-01-08 18:00:00,3040.84,3133.56,3000.0,3080.95,170881.3331,520941784.24,322373,0
2022-01-09 00:00:00,3080.98,3147.53,3057.35,3123.04,73596.7406,229390513.03,141522,0
2022-01-09 06:00:00,3123.04,3146.0,3084.81,3128.42,58377.0801,181888015.26,125989,0
2022-01-09 12:00:00,3128.42,3177.86,3072.71,3166.66,79357.4099,247747840.36,169535,0
2022-01-09 18:00:00,3166.65,3211.72,3143.84,3151.97,64542.933699999994,205479112.23,154477,0
2022-01-10 00:00:00,3151.97,3185.0,3128.11,3174.0,55852.9089,176398169.62,118935,0
2022-01-10 06:00:00,3173.99,3175.07,3094.39,3104.5,69142.025,217042447.14999998,133804,1
2022-01-10 12:00:00,3104.42,3110.94,2928.83,3012.3,332311.4445,1001637604.27,524713,0
2022-01-10 18:00:00,3012.3,3096.15,3003.24,3082.68,72512.0082,221472302.0,157705,0
2022-01-11 00:00:00,3082.87,3128.5,3051.8,3110.66,60795.6023,188367979.75,116043,0
2022-01-11 06:00:00,3110.66,3146.98,3088.0,3110.93,70114.9801,218407858.05,142909,0
2022-01-11 12:00:00,3110.92,3263.54,3075.48,3231.67,177256.62149999998,563438062.12,285148,0
2022-01-11 18:00:00,3231.66,3249.95,3217.06,3239.72,54279.504799999995,175638683.67000002,124861,0
2022-01-12 00:00:00,3239.73,3259.99,3217.52,3230.0,53496.5741,172997935.61,113875,0
2022-01-12 06:00:00,3229.99,3295.96,3206.2,3272.51,93515.0445,303835076.38,175383,0
2022-01-12 12:00:00,3272.5,3388.02,3268.25,3381.44,166764.5897,557763163.92,303598,0
2022-01-12 18:00:00,3381.44,3411.43,3355.51,3371.26,56689.5932,191442521.59,144340,0
2022-01-13 00:00:00,3371.6,3384.56,3310.0,3337.01,60790.576499999996,203311014.51,136191,0
2022-01-13 06:00:00,3337.01,3379.0,3328.86,3333.99,55979.8831,187525837.78,123776,0
2022-01-13 12:00:00,3334.0,3410.0,3249.0,3281.71,150503.1903,500389431.62,259585,0
2022-01-13 18:00:00,3281.4,3296.49,3233.43,3240.61,68961.23,225067323.77,146934,0
2022-01-14 00:00:00,3240.61,3306.21,3222.22,3304.81,53217.821299999996,173759592.57999998,111961,1
2022-01-14 06:00:00,3304.82,3312.39,3193.34,3202.51,82033.8186,266635235.39,158018,0
2022-01-14 12:00:00,3202.51,3308.57,3188.0,3279.6,98365.3638,319910803.01,182866,0
2022-01-14 18:00:00,3279.6,3342.79,3270.65,3307.42,51709.3468,171041541.79000002,119280,0
2022-01-15 00:00:00,3307.42,3325.68,3293.31,3308.22,39825.6118,131784831.75999999,85202,0
2022-01-15 06:00:00,3308.21,3338.93,3302.75,3318.54,34111.5956,113204618.3,86980,0
2022-01-15 12:00:00,3318.54,3371.64,3261.0,3349.89,94631.693,314974988.16,181380,0
2022-01-15 18:00:00,3349.89,3370.24,3323.85,3326.04,34531.4774,115520096.44999999,90923,0
2022-01-16 00:00:00,3326.51,3337.13,3295.14,3306.0,36149.417,119896037.27,84697,0
2022-01-16 06:00:00,3306.01,3340.04,3285.49,3312.01,49992.3606,165940325.94,109428,0
2022-01-16 12:00:00,3312.14,3393.6,3269.62,3346.13,87646.9728,292583009.04,201798,0
2022-01-16 18:00:00,3346.12,3362.26,3310.42,3346.88,36993.4773,123465766.58,99394,1
2022-01-17 00:00:00,3346.89,3357.57,3237.16,3265.7,84136.5665,276754178.82,184641,0
2022-01-17 06:00:00,3265.7,3299.95,3251.0,3255.94,51521.7981,168557239.12,132571,0
2022-01-17 12:00:00,3255.94,3280.6,3192.59,3207.23,76431.746,247533102.06,174617,0
2022-01-17 18:00:00,3207.23,3226.04,3141.1,3209.67,71973.5442,229724126.92000002,154590,0
2022-01-18 00:00:00,3209.68,3243.87,3163.17,3174.34,55899.4147,178991587.32999998,115733,0
2022-01-18 06:00:00,3174.33,3208.0,3128.39,3171.21,71396.3247,226265903.83,142933,0
2022-01-18 12:00:00,3171.22,3181.17,3100.18,3104.12,102118.7408,319369534.9,176355,0
2022-01-18 18:00:00,3104.13,3193.0,3082.0,3159.85,69719.7926,218513756.32,144463,0
2022-01-19 00:00:00,3159.85,3174.87,3088.0,3106.0,67247.5186,210474976.73,132821,1
2022-01-19 06:00:00,3106.0,3130.33,3000.0,3117.28,115762.27410000001,356195450.1,202720,0
2022-01-19 12:00:00,3117.15,3161.85,3082.81,3150.68,99050.14199999999,309629294.6,195517,0
2022-01-19 18:00:00,3150.69,3156.8,3081.86,3084.02,50936.635599999994,158950160.06,116325,0
2022-01-20 00:00:00,3084.02,3136.65,3083.0,3128.26,41583.959,129613614.64,90831,0
2022-01-20 06:00:00,3128.25,3155.0,3116.68,3151.86,47316.5168,148541290.77,101857,0
2022-01-20 12:00:00,3151.86,3273.37,3127.59,3232.63,113015.8522,363119044.6,225039,1
2022-01-20 18:00:00,3232.63,3249.17,2987.15,3001.48,155680.3782,483708447.76,301219,1
2022-01-21 00:00:00,3001.48,3034.12,2810.02,2859.2,248193.6564,719972525.55,415804,0
2022-01-21 06:00:00,2859.21,2900.0,2833.19,2848.17,135947.9291,389804391.08000004,221922,1
2022-01-21 12:00:00,2848.18,2861.58,2730.39,2780.27,242468.5982,678148927.86,415561,1
2022-01-21 18:00:00,2780.27,2807.13,2403.0,2568.15,395411.51657,1040196878.35,669929,1
2022-01-22 00:00:00,2567.47,2626.0,2477.93,2495.56,212720.6869,546659486.82,374361,1
2022-01-22 06:00:00,2495.97,2534.05,2300.0,2431.07,421473.70106,1026155405.78,778498,0
2022-01-22 12:00:00,2431.07,2521.84,2361.73,2379.98,252501.4245,615536470.23,450957,0
2022-01-22 18:00:00,2379.98,2472.01,2320.0,2412.18,194661.7365,464031679.12,390697,0
2022-01-23 00:00:00,2412.18,2484.51,2385.9,2467.83,128928.5373,313441907.79,232633,0
2022-01-23 06:00:00,2467.84,2556.78,2450.15,2498.26,166698.769,417528071.87,312815,1
2022-01-23 12:00:00,2498.26,2518.27,2405.01,2437.18,121992.5728,299661977.63,243884,0
2022-01-23 18:00:00,2437.17,2547.65,2370.8,2539.01,162877.8822,401064418.34000003,264323,1
2022-01-24 00:00:00,2539.0,2539.75,2414.7,2439.67,110054.3217,271548772.13,206843,1
2022-01-24 06:00:00,2439.84,2455.95,2200.9,2238.36,319798.18751,738216849.73,537386,1
2022-01-24 12:00:00,2238.36,2367.0,2159.0,2348.01,477008.1148,1063852319.0,736785,0
2022-01-24 18:00:00,2348.02,2480.58,2331.73,2439.29,216274.0799,519214192.35,367875,0
2022-01-25 00:00:00,2439.56,2442.9,2375.01,2394.06,87056.0901,209124802.25,165928,0
2022-01-25 06:00:00,2394.06,2453.06,2348.96,2424.33,119134.99220000001,286325630.68,231038,0
2022-01-25 12:00:00,2424.32,2492.94,2365.23,2480.61,201430.7707,489595981.9,342346,1
2022-01-25 18:00:00,2480.61,2506.55,2404.51,2458.83,102531.101,252004733.60999998,207054,0
2022-01-26 00:00:00,2459.04,2500.0,2414.71,2475.97,86309.5048,212368441.69,164150,0
2022-01-26 06:00:00,2475.97,2548.2,2444.49,2546.58,114036.2209,284435826.87,198728,0
2022-01-26 12:00:00,2546.58,2668.58,2524.4,2595.37,239221.80049,623801514.22,390662,1
2022-01-26 18:00:00,2595.38,2722.0,2402.03,2462.99,366874.0967,937993362.59,631381,1
2022-01-27 00:00:00,2463.0,2495.25,2354.02,2390.09,170570.1429,410079539.3,276924,0
2022-01-27 06:00:00,2390.09,2459.01,2375.35,2456.66,98493.9617,238618886.49,181930,0
2022-01-27 12:00:00,2456.67,2521.0,2436.78,2448.7,142578.5783,353143102.71000004,261044,1
2022-01-27 18:00:00,2448.71,2456.52,2316.43,2424.25,187839.033,446901421.91999996,309306,0
2022-01-28 00:00:00,2424.02,2461.0,2360.0,2448.36,109394.092,265146033.55,189275,1
2022-01-28 06:00:00,2448.35,2474.09,2371.87,2396.84,106520.1805,256460490.47,204281,0
2022-01-28 12:00:00,2396.84,2492.26,2357.88,2454.49,158282.5024,383893681.59000003,277571,0
2022-01-28 18:00:00,2454.51,2558.98,2425.51,2544.99,110953.0316,278042976.79,213178,0
2022-01-29 00:00:00,2544.99,2585.89,2520.01,2533.65,87727.9961,223196546.68,155074,0
2022-01-29 06:00:00,2533.65,2578.62,2528.87,2554.84,73032.3889,186318345.53,126015,0
2022-01-29 12:00:00,2554.83,2607.69,2523.65,2564.86,129614.6423,332421379.95,202723,0
2022-01-29 18:00:00,2564.86,2636.66,2563.2,2601.43,86291.7973,224788953.64,172205,0
2022-01-30 00:00:00,2601.43,2614.97,2563.49,2605.21,70856.60770000001,183222021.07999998,130244,0
2022-01-30 06:00:00,2605.21,2640.0,2595.96,2626.24,61943.1805,161906687.45,121520,0
2022-01-30 12:00:00,2626.24,2639.0,2585.58,2618.46,60687.1519,158333022.57999998,130989,0
2022-01-30 18:00:00,2618.46,2632.6,2542.5,2601.68,97283.1458,251578103.45,181725,1
2022-01-31 00:00:00,2601.67,2608.48,2476.07,2508.45,121496.5275,307012101.62,206502,0
2022-01-31 06:00:00,2508.46,2569.75,2502.38,2558.01,60999.834800000004,154539070.14,124406,0
2022-01-31 12:00:00,2558.0,2696.33,2520.0,2686.82,168103.32749999998,440695657.27,291753,0
2022-01-31 18:00:00,2686.9,2706.77,2661.53,2686.94,93985.1612,252241698.54,192336,0
2022-02-01 00:00:00,2686.94,2767.31,2673.52,2732.85,94736.04742,257866328.79000002,188527,0
2022-02-01 06:00:00,2732.85,2796.79,2718.22,2761.32,101354.95430000001,278718328.73,191937,0
2022-02-01 12:00:00,2761.31,2813.0,2732.05,2782.01,136662.0453,379600004.89,271345,0
2022-02-01 18:00:00,2782.0,2804.02,2750.42,2787.23,57281.2266,159156828.39,138534,0
2022-02-02 00:00:00,2787.48,2803.53,2741.67,2764.01,66318.8204,183686238.48000002,119334,0
2022-02-02 06:00:00,2764.0,2781.43,2740.0,2766.89,51902.0426,143249159.76,113656,1
2022-02-02 12:00:00,2766.9,2810.88,2638.0,2685.83,189659.5783,514003978.28,302830,0
2022-02-02 18:00:00,2685.83,2735.0,2612.72,2680.67,139971.6815,375019403.7,284043,0
2022-02-03 00:00:00,2680.25,2726.64,2646.09,2655.46,94008.8652,251873703.2,164837,0
2022-02-03 06:00:00,2655.64,2685.0,2582.75,2621.91,101743.4483,267797139.26999998,172347,0
2022-02-03 12:00:00,2622.0,2659.87,2576.05,2627.0,123444.51209999999,323264697.22,211515,0
2022-02-03 18:00:00,2626.99,2699.0,2576.31,2695.46,85846.5675,225788625.91,177314,0
2022-02-04 00:00:00,2695.21,2780.67,2671.4,2770.39,112788.6234,307046362.17,175509,0
2022-02-04 06:00:00,2770.39,2870.0,2770.39,2828.17,164621.4982,464658838.06,354879,0
2022-02-04 12:00:00,2828.33,2960.75,2762.45,2954.59,283861.4352,814350100.11,506086,0
2022-02-04 18:00:00,2954.85,2995.0,2930.0,2994.99,102731.376,303690743.40999997,198741,0
2022-02-05 00:00:00,2994.99,3037.3,2958.01,3024.28,109874.3745,329300503.5,221698,0
2022-02-05 06:00:00,3024.27,3037.9,2988.07,3011.72,75864.18179999999,228725155.64,166764,0
2022-02-05 12:00:00,3011.72,3060.47,2961.0,3015.96,128619.4039,387914161.72,240361,0
2022-02-05 18:00:00,3015.97,3036.78,2993.36,3012.65,42445.3469,128032752.52,101679,0
2022-02-06 00:00:00,3012.64,3033.84,2988.7,3020.0,38163.2164,115148500.45,97659,0
2022-02-06 06:00:00,3020.0,3022.52,2995.0,3006.4,40475.831,121787717.71,93512,0
2022-02-06 12:00:00,3006.39,3047.0,2950.21,3001.87,107183.948,321253116.34,182829,0
2022-02-06 18:00:00,3001.87,3074.56,2975.39,3054.99,63571.6012,191768280.44,148276,0
2022-02-07 00:00:00,3055.0,3110.44,2991.8,3093.3,116298.4521,354857870.42,243309,0
2022-02-07 06:00:00,3093.3,3105.46,3049.01,3067.24,89536.22,275466632.71999997,154908,0
2022-02-07 12:00:00,3067.24,3150.0,3054.09,3145.14,144112.9062,448359681.42,275588,0
2022-02-07 18:00:00,3145.15,3186.0,3129.53,3139.77,105122.6746,331919013.2,225118,0
2022-02-08 00:00:00,3139.77,3195.0,3112.0,3185.56,98877.4276,311547443.92,176564,1
2022-02-08 06:00:00,3185.56,3232.87,3073.57,3105.2,182678.2788,573670560.91,336075,0
2022-02-08 12:00:00,3105.19,3105.2,3025.21,3052.27,140713.666,431448389.77,237452,0
2022-02-08 18:00:00,3052.27,3138.0,3032.34,3116.69,92504.2113,285986482.27,160791,0
2022-02-09 00:00:00,3116.69,3132.0,3055.0,3089.75,72816.4892,224966731.35,141665,0
2022-02-09 06:00:00,3089.75,3158.37,3069.0,3152.89,81947.303,255045498.52,158282,0
2022-02-09 12:00:00,3152.89,3217.69,3140.0,3199.76,126828.0163,404124668.38,240819,0
2022-02-09 18:00:00,3199.76,3269.7,3183.02,3243.94,88676.0828,287308765.68,197249,0
2022-02-10 00:00:00,3243.6,3248.98,3156.45,3174.93,76098.8034,243202709.07,155554,0
2022-02-10 06:00:00,3174.92,3283.66,3168.0,3248.05,105541.838,340176383.49,210170,1
2022-02-10 12:00:00,3248.05,3264.85,3085.5,3210.84,273907.3146,872900933.53,443703,1
2022-02-10 18:00:00,3210.99,3217.46,3056.74,3072.49,122664.8823,383535859.62,229733,0
2022-02-11 00:00:00,3072.36,3096.8,3001.0,3047.87,108396.9293,331026287.71999997,219445,0
2022-02-11 06:00:00,3047.88,3115.98,3040.99,3088.3,79812.2742,246597359.83,146767,0
2022-02-11 12:00:00,3088.3,3138.62,3068.93,3074.83,113005.3772,350657657.8,212777,1
2022-02-11 18:00:00,3074.83,3084.83,2879.0,2927.54,160811.29439999998,475957103.11,333890,0
2022-02-12 00:00:00,2927.54,2959.65,2910.33,2926.35,58813.5027,172721442.23,110003,0
2022-02-12 06:00:00,2926.35,2943.01,2871.61,2931.09,82540.1787,240524745.9,155640,0
2022-02-12 12:00:00,2931.08,2945.99,2858.3,2940.95,103131.0762,299222174.31,171833,0
2022-02-12 18:00:00,2940.95,2985.98,2866.06,2918.88,91765.5555,268963683.23,170940,0
2022-02-13 00:00:00,2918.58,2946.66,2897.69,2914.71,43686.009399999995,127619071.32,89412,0
2022-02-13 06:00:00,2914.71,2946.0,2904.0,2931.38,45310.3575,132476865.13,80218,0
2022-02-13 12:00:00,2931.38,2954.4,2866.0,2888.11,85507.8328,249162122.75,138364,0
2022-02-13 18:00:00,2888.11,2908.82,2836.7,2871.13,68247.155,196002882.31,136546,0
2022-02-14 00:00:00,2871.14,2893.7,2829.01,2847.9,60832.051600000006,173832026.12,112474,0
2022-02-14 06:00:00,2847.89,2890.06,2844.29,2874.39,68303.34419999999,195911744.35,109155,0
2022-02-14 12:00:00,2874.39,2964.97,2856.85,2944.26,152218.0902,446417994.34,220015,0
2022-02-14 18:00:00,2944.26,2952.94,2857.28,2929.75,100424.752,291404428.08,166209,0
2022-02-15 00:00:00,2929.75,3037.82,2912.06,3014.11,118164.1416,354445911.67,184896,0
2022-02-15 06:00:00,3014.11,3117.36,3012.85,3094.84,124453.2792,382757277.87,209770,0
