hour,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,total_network_tx_count,total_network_volume,massive_whale_tx_count,massive_whale_volume,mid_whale_tx_count,mid_whale_volume,avg_gas_gwei,max_gas_gwei,unique_large_senders,unique_large_receivers,whale_contract_calls,drawdown_6h_label,Market_Regime
2023-03-23 18:00:00,1826.41,1829.88,1792.42,1813.79,165478.9874,299562507.89,234687,281327,475011.19089,60,268002.82557,399,106423.31879,33.29603526166667,202947.9395,76,64,79,0,0
2023-03-24 00:00:00,1813.78,1818.99,1803.12,1811.88,101758.5997,184375140.6,156171,252514,349205.70256999996,36,195927.81339,264,67053.590748,17.883011358333334,30496.64035,49,44,48,0,0
2023-03-24 06:00:00,1811.87,1817.48,1776.78,1789.52,123234.8555,221508141.35,188417,276736,372921.91941,38,195682.010585,319,88901.912304,19.645494608333333,39631.52553,68,71,62,1,0
2023-03-24 12:00:00,1789.52,1789.52,1726.4,1737.51,185153.3012,325465231.68,277527,285091,523237.75365,91,294980.13694,435,122203.49986,39.99139510166667,29113.35203,71,82,81,0,0
2023-03-24 18:00:00,1737.51,1767.12,1728.47,1749.57,154623.3853,270197670.92,233485,269890,405844.24863,55,233664.80585,301,82438.319592,27.84706527333333,23776.86511,57,54,64,0,0
2023-03-25 00:00:00,1749.57,1762.43,1741.77,1744.05,80491.4268,141161703.68,136025,251971,124740.84885,8,19042.168403,166,38276.140036,17.045187936666668,40876.00012,40,36,41,0,0
2023-03-25 06:00:00,1744.04,1752.8,1736.05,1745.25,69570.236,121454441.22,123545,261917,172243.40635,22,65087.755881000005,174,42036.489808,16.385473658333336,18461.75246,38,36,52,0,0
2023-03-25 12:00:00,1745.24,1763.23,1738.78,1744.32,95585.1867,167323610.82,177255,277299,358009.71687,29,229370.087541,216,53679.406165,26.505814206666667,15287.02962,48,39,42,0,0
2023-03-25 18:00:00,1744.31,1746.45,1713.09,1741.88,110032.5248,190402241.449,183826,261228,231059.87475,23,126408.507783,176,42165.044902,20.780773608333337,21796.65631,36,26,65,0,0
2023-03-26 00:00:00,1741.88,1756.61,1739.31,1753.24,48828.5383,85425396.844,93882,220428,139019.55443000002,16,58330.414567,120,30745.826833,16.983442136666667,7404.593882,26,22,33,0,0
2023-03-26 06:00:00,1753.23,1787.64,1749.8,1777.76,96456.305,170596626.17,161769,247817,213581.97868,21,105648.86965,194,44349.447692,16.509591821666667,6786.479818,35,34,50,0,0
2023-03-26 12:00:00,1777.77,1801.0,1753.02,1766.97,148821.6706,264059371.42,212673,280336,219628.15196,25,80883.502262,245,61596.096995,27.229379661666663,85387.56686,55,45,66,0,0
2023-03-26 18:00:00,1766.98,1783.7,1754.39,1773.88,60826.7233,107579093.834,124294,262882,113945.14862,9,12932.816979,146,35628.016136,26.1226776,42993.84887,34,31,25,0,0
2023-03-27 00:00:00,1773.88,1780.48,1747.23,1750.3,81244.1643,143441931.34,135379,251460,219202.48607,23,83164.430247,229,64045.137628,20.433546226666667,306414.2378,39,38,45,0,0
2023-03-27 06:00:00,1750.31,1770.2,1746.57,1765.42,72099.187,126749900.33,138653,274194,266826.84869,25,126176.423947,273,63640.672405,20.567585635,14229.80531,59,60,45,1,0
2023-03-27 12:00:00,1765.42,1769.33,1686.13,1707.92,307818.4151,529939979.75,380135,294982,575798.48276,69,292287.701054,597,162938.188977,48.68751311333333,159788.15,102,123,126,0,0
2023-03-27 18:00:00,1707.92,1719.5,1696.29,1715.22,109401.7359,187066158.8,156086,279486,411952.39989,53,233560.97265,302,75325.764832,37.538949081666665,51342.05826,61,58,56,0,0
2023-03-28 00:00:00,1715.21,1726.94,1701.13,1724.3,93126.6726,159611336.79,134613,291326,277359.35848,33,133480.704029,269,65721.225752,37.34161025833333,68133.22446,54,55,57,0,0
2023-03-28 06:00:00,1724.31,1754.48,1709.87,1745.48,121114.1563,209377328.37,181054,291952,378800.07897,27,215781.07203,315,76402.77612699999,26.904530071666667,14326.28861,60,52,83,0,0
2023-03-28 12:00:00,1745.48,1751.41,1727.35,1736.42,137988.1367,240078061.71,197670,288881,268415.77902,43,91891.36791,339,81828.26835,32.599506495,45377.61734,58,57,55,0,0
2023-03-28 18:00:00,1736.42,1795.73,1735.33,1772.99,184282.4317,326440657.21999997,253550,277518,388943.77884,53,199184.514338,402,104280.92275,36.39411810666667,111406.4844,69,66,63,0,0
2023-03-29 00:00:00,1773.0,1799.0,1772.48,1789.67,108412.7103,193364330.89,159520,283297,287766.90298,27,75739.169975,348,90170.7247,27.279666541666668,16452.01385,64,55,47,0,0
2023-03-29 06:00:00,1789.67,1827.99,1786.34,1811.22,205218.5366,371790947.18,299557,297022,496540.93213,57,252132.55632,416,107119.61041,29.980631541666668,31820.06134,69,78,89,0,0
2023-03-29 12:00:00,1811.23,1816.42,1791.88,1798.5,133709.7524,241214578.23,211116,295779,292973.09388,48,104170.674453,341,85177.075845,41.146897513333336,127399.3384,91,57,70,0,0
2023-03-29 18:00:00,1798.51,1812.0,1782.71,1793.07,89524.5979,160972454.75,140307,288914,262118.72345,37,119887.843817,235,54201.992638,38.78293716833333,49432.99238,52,44,43,0,0
2023-03-30 00:00:00,1793.06,1829.69,1766.5,1797.13,220473.732,396003631.89,307985,282851,346432.41131,55,179010.610323,319,80849.45716600001,35.06817944333333,71067.71445,76,69,45,0,0
2023-03-30 06:00:00,1797.13,1813.27,1792.8,1804.62,100871.6816,181689485.88,176613,308578,281676.47779,29,88728.35858,368,96652.44325,35.655545878333335,683294.1591,77,62,46,0,2
2023-03-30 12:00:00,1804.62,1805.88,1763.0,1770.18,162253.7489,290084004.85,227081,313743,245562.48357,27,62208.668256,371,87935.74683,42.753283931666665,26475.0705,62,56,72,0,0
2023-03-30 18:00:00,1770.19,1800.0,1767.21,1793.61,96090.8769,171620261.14,164805,282752,217181.72645,37,73848.38561699999,250,62030.326626,35.028748154999995,10975.2345,44,40,38,0,0
2023-03-31 00:00:00,1793.6,1817.99,1789.42,1796.62,100847.5533,181952327.6,182536,262508,292457.68777,54,135001.702182,305,78469.789556,26.248782405,5220.47619,58,49,72,0,0
2023-03-31 06:00:00,1796.61,1800.0,1777.91,1792.89,103955.3192,186239075.95,202756,287771,489457.87186,60,313097.0526,359,97222.32944,26.150963565,13616.88469,71,61,54,0,0
2023-03-31 12:00:00,1792.9,1847.28,1790.56,1825.53,239163.7125,437072278.35,351641,311050,475853.11234,83,248812.19512,493,124890.39607,40.26921888333334,255865.493,83,77,101,0,0
2023-03-31 18:00:00,1825.53,1831.71,1813.95,1821.52,110558.8912,201633255.14,166023,289398,523469.11087,67,377891.19275,232,62097.222353,31.571784653333335,10175.93781,53,44,38,0,0
2023-04-01 00:00:00,1821.52,1842.83,1819.61,1825.58,68222.1222,124685129.99,165925,247251,207993.92261,25,84043.48903,218,54569.485139,25.529913925,26238.51207,43,80,39,0,0
2023-04-01 06:00:00,1825.58,1828.66,1812.12,1824.04,78646.1265,143408239.10999998,168116,254543,213528.1172,25,95259.867578,186,51153.786335,22.715382891666668,36070.49121,35,33,39,0,0
2023-04-01 12:00:00,1824.04,1827.13,1807.81,1816.83,80849.1256,147188362.49,145709,271864,203089.58459,18,84993.504597,211,47140.149142,27.93293300666667,52250.25135,38,35,46,0,0
2023-04-01 18:00:00,1816.83,1825.72,1811.4,1820.79,45187.5931,82178896.505,99509,246485,157030.49021000002,15,68231.124956,140,29780.51975,22.508045088333333,12897.13554,37,31,28,0,0
2023-04-02 00:00:00,1820.8,1823.61,1809.73,1821.87,55242.639200000005,100310263.14,123355,238291,144067.12397000002,19,62156.299362000005,143,28146.092341,22.281525273333333,53980.73718,28,30,43,0,0
2023-04-02 06:00:00,1821.86,1824.81,1815.25,1817.42,51549.1672,93825184.62,127767,232808,134355.93578,14,38660.755836,156,35736.506267000004,21.360068376666664,10367.03763,34,32,48,0,0
2023-04-02 12:00:00,1817.42,1819.91,1785.12,1801.52,123362.5716,222410401.94,218147,265288,195666.90322,24,56810.958224,273,58954.404359,26.599485931666667,36944.29983,52,50,65,0,0
2023-04-02 18:00:00,1801.52,1802.01,1771.7,1794.51,91968.5605,164363426.45,168436,244839,171186.44968000002,12,62874.370395,169,41613.036833,23.922562831666667,38768.33989,30,30,43,0,0
2023-04-03 00:00:00,1794.51,1794.56,1762.77,1778.47,105757.7727,187925439.05,193635,241155,166002.64639,17,38838.714591,223,56623.466384,22.934771576666662,9622.369812,46,43,36,0,0
2023-04-03 06:00:00,1778.47,1817.5,1777.59,1807.69,136096.5639,245532470.79,272851,258793,224496.89427,24,52923.370663,397,93473.5699,22.047720521666665,9534.118135,55,57,84,0,0
2023-04-03 12:00:00,1807.69,1822.35,1788.64,1800.61,122873.7861,221337719.49,253059,282074,335697.49059,43,155071.376659,363,85133.655799,36.00997631833334,26400.69796,67,60,79,0,0
2023-04-03 18:00:00,1800.61,1839.99,1768.27,1810.51,263775.5392,476641171.12,379136,270272,835658.8312199999,126,632917.68893,420,105694.04322,50.08765178833334,20613.48772,79,79,68,0,0
2023-04-04 00:00:00,1810.51,1816.83,1802.01,1808.83,69916.3114,126444930.29,159086,239811,306022.74579,23,164544.77982,253,67827.234647,25.61320243,7400.789048,43,38,38,0,0
2023-04-04 06:00:00,1808.83,1875.0,1807.75,1864.91,256193.0343,471832949.81,407584,257614,332974.90244,57,118666.404452,444,117386.08803,24.504158286666662,31199.88209,109,92,75,0,0
2023-04-04 12:00:00,1864.9,1891.91,1851.95,1870.41,220652.2981,412155579.26,361197,282555,472013.06208,59,173754.70595,659,179818.31476,38.14938005833333,37833.7705,119,104,115,0,0
2023-04-04 18:00:00,1870.41,1887.0,1859.21,1870.37,75446.9973,141118239.35,159558,288745,327249.16898,52,175299.91954799998,281,68731.993609,47.91103960833333,9857.578966,74,83,54,0,0
2023-04-05 00:00:00,1870.38,1925.0,1864.58,1911.93,159215.22960000002,303571119.3,297591,278568,456424.6944,33,269131.746759,403,97245.66595,41.22136254166667,22166.66667,69,61,81,0,0
2023-04-05 06:00:00,1911.92,1921.7,1903.51,1914.56,78232.06409999999,149544147.77,226263,279546,245992.43305,30,74075.53880400001,357,81041.707179,31.545058850000004,5661.309051,64,61,82,0,0
2023-04-05 12:00:00,1914.56,1942.98,1882.31,1898.14,234491.1225,446546669.53,401063,289770,929222.31304,69,685392.46525,533,133647.39787,42.27238782166666,14191.22323,86,110,109,0,1
2023-04-05 18:00:00,1898.14,1918.0,1891.1,1908.69,76657.0993,146184895.21,152114,275809,300432.4607,43,164564.356138,227,55056.255308,38.193891715,16135.02676,63,59,37,0,0
2023-04-06 00:00:00,1908.68,1909.91,1880.0,1887.76,91114.5684,172615216.04,206801,244608,226768.7751,23,80165.902625,277,74658.492204,33.05956576,17379.2843,47,42,57,0,0
2023-04-06 06:00:00,1887.77,1893.13,1853.7,1868.68,122574.9519,229627468.41000003,274550,251506,418634.41793,43,242046.32548,378,90984.959013,30.12749586166667,16702.03533,66,64,99,0,0
2023-04-06 12:00:00,1868.68,1882.99,1854.66,1874.78,127785.307,238954683.04,278180,273192,349775.59932000004,45,145877.347041,426,113228.97693,35.139398245,216590.959,75,69,60,0,0
2023-04-06 18:00:00,1874.77,1879.22,1860.0,1872.41,54766.6079,102420932.533,157157,267592,193420.99178,16,67985.573137,216,50242.665321,33.46243699,43333.33333,56,50,50,0,0
2023-04-07 00:00:00,1872.41,1882.61,1865.0,1870.65,60834.5338,114042176.31,177770,243407,166901.44964,25,58523.430502,198,45358.927467,25.259085438333333,33106.70262,53,50,41,0,0
2023-04-07 06:00:00,1870.65,1870.76,1841.46,1849.35,104957.3315,194741275.22,253719,261390,186301.62494,12,53661.627304999995,273,62460.843115,23.814958951666668,9702.422727,48,43,72,0,0
2023-04-07 12:00:00,1849.35,1863.36,1842.7,1858.93,78024.8199,144674781.3,267034,284604,235020.86855,26,98631.45914,256,61904.047009,34.33879866833333,23504.11123,58,51,46,0,0
2023-04-07 18:00:00,1858.94,1872.0,1851.23,1863.72,40439.8021,75260517.529,130538,254151,143817.08818,19,45437.128110000005,144,38809.336603,27.158233751666668,54120.48732,36,38,27,0,0
2023-04-08 00:00:00,1863.73,1878.6,1854.62,1878.59,58724.9765,109502913.353,204145,219675,205023.3892,20,93698.16097,209,51371.692106,23.890343443333332,8909.001429,36,34,69,0,0
2023-04-08 06:00:00,1878.59,1879.38,1865.5,1867.44,40953.5316,76653876.781,288893,220671,128511.32845,7,17660.845659,178,46626.299539,23.04195869,15575.5478,33,30,35,0,0
2023-04-08 12:00:00,1867.45,1871.22,1853.87,1859.76,46167.1287,86144517.37900001,257846,251050,148282.66976,13,42750.070245,178,45999.701782,25.971775575,12000.0,33,34,59,0,0
2023-04-08 18:00:00,1859.75,1861.57,1847.0,1848.82,52059.9039,96491373.405,151903,233380,135263.28275,16,50445.776304,127,29583.027058,27.23097328,45183.80952,34,31,38,0,0
2023-04-09 00:00:00,1848.82,1859.6,1846.97,1849.32,39001.3375,72315243.649,173114,206660,125689.55582,8,34876.416438,169,41184.703624,24.14057224833333,43713.21398,30,33,45,0,0
2023-04-09 06:00:00,1849.33,1849.37,1824.01,1839.22,97087.0657,178114361.58,349353,250827,180833.50108,17,50959.962562,248,70737.582405,22.79139413333333,11232.63271,51,58,62,0,0
2023-04-09 12:00:00,1839.22,1845.53,1826.25,1840.25,62787.9058,115297469.15,280397,266033,152793.26245,11,39209.581484,214,51976.904708,24.3653733,12700.46345,53,39,42,0,0
2023-04-09 18:00:00,1840.25,1873.99,1838.18,1858.92,88254.99889999999,164151420.45,150594,233379,111334.06134,11,19118.845457,157,32718.853476,25.033150153333334,18208.60657,35,33,33,0,0
2023-04-10 00:00:00,1858.91,1866.01,1846.4,1860.07,76991.3945,143020183.0,107286,209782,137734.76724,16,37228.892665,187,45556.097971,24.26095469666667,5829.757662,36,36,42,0,0
2023-04-10 06:00:00,1860.07,1862.73,1855.03,1858.0,51289.475,95345355.244,88382,264357,267963.25767,33,113856.13461,310,77544.84220700001,24.121216326666666,19944.58335,55,56,87,0,0
2023-04-10 12:00:00,1857.99,1904.99,1847.18,1895.45,191829.6471,360193700.53,228061,280156,319093.87295,33,106617.81325,477,122721.53472,35.10926328,48550.45046,108,92,103,0,0
2023-04-10 18:00:00,1895.45,1918.79,1878.16,1910.2,114629.2818,217653474.11,162555,262185,308440.12134,39,149263.97537200002,281,79461.037332,28.478443643333335,11390.64264,48,50,55,0,0
2023-04-11 00:00:00,1910.21,1937.37,1906.25,1913.79,128561.8578,246889459.47,189594,246338,321793.60125,45,144368.786149,367,93279.46329,26.227233216666665,11490.56912,85,62,85,0,0
2023-04-11 06:00:00,1913.8,1926.71,1910.26,1915.5,65572.1971,125806962.73,108986,267207,252531.19023,28,68560.198424,351,102734.53537,23.933161151666667,20910.85714,66,59,60,0,0
2023-04-11 12:00:00,1915.51,1922.91,1891.2,1906.43,110776.0182,211564248.25,157101,288651,317480.68206,49,138165.504964,352,85927.276929,33.99325966833333,16638.245,72,61,83,0,0
2023-04-11 18:00:00,1906.42,1917.0,1881.11,1889.86,100293.4161,190129025.39,134846,282306,250967.36512,35,102932.322416,272,71570.720136,47.19168706833333,264852.5912,63,60,57,0,0
2023-04-12 00:00:00,1889.86,1897.13,1852.65,1864.23,128685.6373,240797450.52,170266,236637,345248.44933,56,181334.09829,332,84886.1139,24.09138580833333,20076.66667,66,59,108,0,0
2023-04-12 06:00:00,1864.23,1875.76,1860.99,1872.68,68328.9986,127729883.71,107468,253494,594333.5798,34,418879.803099,345,96025.85861,23.535876206666668,65877.0837,61,54,77,0,0
2023-04-12 12:00:00,1872.67,1933.0,1867.05,1914.16,312371.7889,594927887.75,345690,276785,470296.02211,70,236652.26226,520,137922.6512,30.086125319999997,36024.39093,101,89,77,0,0
2023-04-12 18:00:00,1914.17,1930.37,1893.35,1917.39,121457.9938,232208410.22,178032,254716,364655.14334,40,224953.081469,276,66407.614658,28.916060886666667,15444.4016,52,51,94,0,0
2023-04-13 00:00:00,1917.4,1920.76,1899.55,1919.01,86932.08499999999,166064091.07,123633,250951,331827.2363,37,179162.169939,366,86280.473216,28.674281953333335,17239.48284,62,93,84,0,0
2023-04-13 06:00:00,1919.0,1996.1,1907.7,1985.4,300772.1634,589634554.8,384969,273835,518063.69289,72,226596.3119,646,172667.36564,34.062961701666666,93022.96385,131,108,172,0,0
2023-04-13 12:00:00,1985.39,2016.42,1985.39,2009.56,199199.5878,398257925.05,271052,290619,428625.34647,59,176650.9365,499,138710.54179,41.596959616666666,11639.83016,87,77,134,0,0
2023-04-13 18:00:00,2009.55,2023.0,2000.78,2012.01,89260.6826,179420521.25,131915,279359,469477.35177,74,264718.49303,262,64659.356608999995,36.733393623333335,23800.0,75,53,72,0,0
2023-04-14 00:00:00,2012.0,2128.76,2009.22,2118.41,328941.77040000004,690777271.22,466648,293663,756051.49418,124,414246.02117,700,185772.59799,33.96375679333334,34259.23489,161,129,159,0,1
2023-04-14 06:00:00,2118.42,2124.52,2101.32,2115.62,140371.7691,296452983.44,191120,300666,415764.16264,66,177142.52321,438,127667.00769,29.456660975,8219.712053,79,74,82,1,0
2023-04-14 12:00:00,2115.62,2125.0,2042.08,2075.44,297812.5724,619823828.9,353158,296000,559649.22035,89,262433.66356,585,169086.05703,38.549471829999995,21152.82009,97,83,141,0,0
2023-04-14 18:00:00,2075.44,2121.47,2071.92,2099.99,129181.2815,270665417.51,171383,276063,343582.93093,44,158667.00813,257,73383.52316900001,34.130969193333335,12115.32472,53,53,60,0,0
2023-04-15 00:00:00,2099.99,2106.11,2071.13,2089.51,90458.9991,188927937.04,140837,238572,151247.12607,18,40925.888439,196,46834.391247,26.177781348333337,12734.52381,44,68,41,0,0
2023-04-15 06:00:00,2089.51,2111.85,2083.66,2100.19,74430.2585,156267897.94,119095,245362,240141.99621,44,117641.55329,201,57119.660226,25.809590473333333,14847.51427,50,38,51,0,0
2023-04-15 12:00:00,2100.18,2108.98,2088.38,2090.03,89570.0545,188090516.98,137019,282565,255127.61962,36,94472.39518,272,76801.143089,29.14228654,30142.18452,51,48,68,0,0
2023-04-15 18:00:00,2090.02,2102.67,2082.01,2090.6,67364.473,140974499.53,108348,289793,170806.24828,15,53510.208662,160,41021.34012,26.982472075,10338.44643,32,31,43,0,0
2023-04-16 00:00:00,2090.61,2100.23,2072.72,2095.62,56884.9788,118824583.10999998,100950,197893,210774.37841,12,110841.77783,151,41909.088803,26.54435513,17348.9496,37,32,45,0,0
2023-04-16 06:00:00,2095.62,2102.6,2082.64,2086.43,50649.3884,105985926.55,94929,189719,268214.92675,31,124321.761275,178,51329.857216,27.165544131666667,9845.928025,40,33,66,0,0
2023-04-16 12:00:00,2086.43,2108.09,2076.02,2097.8,75788.3802,158530218.09,119092,225885,285551.71233999997,41,136945.96211,232,65115.284319,28.050757371666663,17244.29529,50,42,97,0,0
2023-04-16 18:00:00,2097.81,2141.54,2097.01,2118.67,136557.6919,289693885.67,214260,240752,195604.37695,21,56455.860775,220,49001.449754999994,38.38780124833333,47269.71896,54,60,71,0,0
2023-04-17 00:00:00,2118.66,2120.51,2072.0,2102.05,121782.9999,255001114.8,195331,228445,212065.68983,24,66801.725463,265,63515.767357,33.458077581666664,11333.4441,50,40,74,0,0
2023-04-17 06:00:00,2102.05,2102.22,2065.94,2076.5,99261.969,207175461.81,171281,246802,323340.86353,41,140895.35249000002,312,89654.72255,33.66767608666667,34161.84861,61,54,84,0,0
2023-04-17 12:00:00,2076.5,2088.73,2056.25,2080.77,151618.6563,314344897.77,211023,279377,513890.21879,69,278062.84898,435,124618.66619,45.76392582666667,44979.41906,79,81,82,0,0
2023-04-17 18:00:00,2080.76,2087.0,2067.0,2074.0,54309.0819,112911854.41,97182,257355,286216.98978999996,38,138716.244053,204,60898.990183999995,43.483906885,55964.4867,45,48,48,0,0
2023-04-18 00:00:00,2073.99,2092.77,2051.0,2088.9,80963.7999,168110414.57,134993,245860,225162.61452,21,87168.683497,218,56319.255491,46.32175069666667,12969.0593,49,47,50,0,0
2023-04-18 06:00:00,2088.91,2125.0,2088.9,2117.8,118863.3411,250171042.6,182651,257942,365220.3381,65,176430.99793,347,86052.984,43.39030297666667,119157.8668,75,64,112,0,0
2023-04-18 12:00:00,2117.8,2120.98,2073.66,2075.37,128890.9571,270690345.53,184766,284517,444903.80325,54,217643.21966,432,116698.67986,64.69676435166667,90452.38528,82,76,87,0,0
2023-04-18 18:00:00,2075.38,2107.96,2069.91,2103.5,85526.5154,178319660.89000002,134391,281789,371397.61811,38,210851.94331,239,61072.56808,85.11318657833334,182641.6575,49,52,47,0,0
2023-04-19 00:00:00,2103.51,2104.6,2082.5,2089.18,52690.6688,110288450.15,99702,254278,823334.90082,127,682791.188052,222,53902.190438,56.32572650833333,60360.37202,41,71,60,1,0
2023-04-19 06:00:00,2089.19,2090.96,1962.06,1981.44,362840.6352,727376799.83,514748,279641,594377.99066,86,316910.86576,579,149813.90727,82.74930275333334,62968.29073,120,162,125,0,0
2023-04-19 12:00:00,1981.45,2007.2,1964.84,1981.12,205760.2728,408533869.7,272589,279947,605072.25276,76,362549.04106,453,126434.80366,90.31114381666669,45138.57143,82,88,85,0,0
2023-04-19 18:00:00,1981.11,1987.99,1923.03,1933.73,154097.4834,301735068.17,229810,271200,260916.06285,30,83117.93083499999,253,67941.704494,95.992029555,47212.12203,55,54,68,0,0
2023-04-20 00:00:00,1933.74,1959.54,1923.69,1953.49,140549.0807,273249099.22,190798,265833,345556.38231,45,161390.885093,320,84584.86459099999,74.28106300833333,200776.6819,66,63,67,0,0
2023-04-20 06:00:00,1953.48,1964.56,1937.68,1939.97,112970.0028,220637931.41,162834,264116,283742.24123,25,94444.167208,272,76400.601844,65.111172725,25967.47965,54,51,67,0,0
2023-04-20 12:00:00,1939.97,1982.99,1914.43,1935.74,243411.1689,475921572.65,320223,273809,589075.19513,80,336154.95768,444,115397.74433,95.35302078333332,39617.326,97,95,92,0,0
2023-04-20 18:00:00,1935.73,1955.02,1916.06,1942.98,128405.9971,248376370.07,195764,269818,773191.35078,84,546250.740305,374,111399.368585,70.89513804666667,27808.29021,84,88,93,0,0
2023-04-21 00:00:00,1942.98,1957.27,1926.14,1927.52,87163.9405,169340687.60000002,128300,240014,421963.25823,52,259266.43515000003,298,78611.748342,48.283450218333336,22832.37996,58,54,63,0,0
2023-04-21 06:00:00,1927.52,1934.22,1898.0,1909.01,196737.1909,377055365.12,222960,250627,541719.33021,49,300639.13564,435,118067.71399,44.17674727166667,40584.98345,82,64,112,0,0
2023-04-21 12:00:00,1909.01,1923.61,1871.79,1881.62,205470.2553,390591999.97,258575,266303,557199.2017,76,308357.07581999997,419,124471.42146,44.79728833666667,46428.57143,68,67,107,1,0
2023-04-21 18:00:00,1881.62,1891.5,1825.0,1848.78,199505.2319,369191429.5,259052,252896,527972.8292,70,279877.93272,468,139092.16551,47.96016628,26359.59806,89,85,124,0,0
2023-04-22 00:00:00,1848.77,1864.85,1846.0,1864.85,78054.7329,144879461.02,103972,188386,204486.82491,22,82060.38385,200,50671.893347,37.865334501666666,21874.28571,44,42,88,0,0
2023-04-22 06:00:00,1864.84,1865.15,1841.64,1852.09,73654.3483,136425513.95,104536,200489,220300.44703,24,78103.49756,206,69416.297569,37.441773426666664,14119.41361,37,35,75,0,0
2023-04-22 12:00:00,1852.1,1887.31,1845.91,1881.6,120701.2554,225453167.94,153191,236291,190039.47592,21,61579.649143999995,195,53609.557396,44.055370393333334,187654.1666,45,42,44,0,0
2023-04-22 18:00:00,1881.6,1882.35,1864.13,1874.16,58597.2513,109821458.4,89800,236844,266256.91149,29,148408.04791,145,37911.308635,53.634743359999995,21899.92069,44,37,34,0,0
2023-04-23 00:00:00,1874.17,1874.17,1846.45,1866.99,89962.7402,167368644.189,110419,214719,196301.79981,20,88649.71770299999,178,42579.065336,44.58286220166667,24882.65128,42,34,30,0,0
2023-04-23 06:00:00,1867.0,1877.0,1863.18,1874.45,70009.1961,130967641.28,92275,192250,375105.00915,31,273740.001755,169,44138.405738,43.75706428666666,8651.085742,37,50,35,0,0
2023-04-23 12:00:00,1874.45,1882.01,1847.94,1858.59,93031.3584,173565463.92000002,134229,232542,136215.36885,14,19341.489772,174,48704.797999,51.24557844166667,19176.83343,30,27,50,0,0
2023-04-23 18:00:00,1858.59,1868.16,1836.37,1862.0,91511.0497,169460679.33,127005,228155,159816.02437,10,28381.169411000003,191,51466.006053,52.805692408333336,66061.2022,42,38,49,0,0
2023-04-24 00:00:00,1862.01,1890.0,1850.46,1856.19,80522.8209,150607307.24,141791,200350,189439.74972,27,82156.00164,169,44453.325353,44.577833481666666,45238.09524,39,36,41,0,0
2023-04-24 06:00:00,1856.2,1860.1,1827.23,1855.26,131881.5183,243060071.26,193539,227503,318154.86751999997,57,157805.66191,290,81648.735268,43.66758753833333,18490.73766,63,66,63,0,0
2023-04-24 12:00:00,1855.26,1876.19,1806.0,1834.29,173832.415,320136767.73,242466,264336,417398.14781,54,220928.13803,384,104294.6613,58.88428948499999,47390.25913,66,66,89,0,0
2023-04-24 18:00:00,1834.29,1847.62,1827.64,1841.84,61627.2975,113164743.01,105028,248615,313227.29061,27,156212.230875,261,70531.40383,56.13629250666667,20000.0,49,47,63,0,0
2023-04-25 00:00:00,1841.84,1851.64,1821.95,1830.49,67238.2195,123363661.22,104889,221155,311982.33284,32,176616.73121,231,60201.255836,43.14642483166667,50938.24213,46,49,52,0,0
2023-04-25 06:00:00,1830.49,1830.96,1805.65,1826.03,117678.3344,213974527.68,155730,235880,404755.90041,52,224368.697025,307,88886.407598,39.73036296666667,20338.19825,72,73,77,0,0
2023-04-25 12:00:00,1826.03,1842.16,1801.66,1839.47,143779.9301,261815570.44,189042,267167,373820.97292,54,141594.99463,416,120298.06148,48.33899131166667,38593.39918,66,77,84,0,0
2023-04-25 18:00:00,1839.46,1877.86,1829.28,1866.1,129174.1207,240072662.03,182105,252109,325663.08208,43,112765.120364,348,103783.85478,45.65165041833333,30388.86674,60,57,81,0,0
2023-04-26 00:00:00,1866.1,1884.36,1861.83,1868.9,100942.1885,188766719.6,115948,214728,332254.03401,30,180696.106343,257,73066.593547,41.535956563333336,21340.44574,49,43,70,0,0
2023-04-26 06:00:00,1868.9,1920.16,1858.25,1914.58,216797.7121,410038553.48,247498,236661,387101.22478,35,195956.672353,407,104902.32698,40.45803311833333,12223.32995,69,97,91,0,0
2023-04-26 12:00:00,1914.58,1964.72,1914.13,1947.9,223263.8444,434859005.39,309573,279072,444535.13108,65,211848.623881,445,125086.58908,48.82608118833334,31823.75057,83,85,73,1,0
2023-04-26 18:00:00,1947.9,1951.0,1785.0,1866.01,356705.9848,662239290.53,509601,247660,548751.27459,53,292142.96761,488,131985.07635,54.56333106666667,16334.72595,83,84,148,0,0
2023-04-27 00:00:00,1866.01,1940.96,1861.19,1907.44,256364.5577,489236945.67,318370,200051,441592.06357,47,281835.44999,308,84764.620348,41.89748819333334,20885.09458,65,64,68,0,0
2023-04-27 06:00:00,1907.43,1908.5,1871.14,1880.92,142893.5727,269339924.78999996,196718,223213,484515.12926,43,308567.97184,340,90086.14846,38.616010745,8157.439173,64,61,72,0,0
2023-04-27 12:00:00,1880.93,1916.75,1861.85,1904.25,182521.6439,344979857.82,248222,266153,365587.19629,51,181849.98755,373,100166.52838,47.843184216666664,30186.59836,61,60,82,0,0
2023-04-27 18:00:00,1904.26,1937.77,1893.12,1908.68,145693.1723,279537392.4,196299,249845,338694.40802,34,161596.739642,325,77587.626355,43.81176893166667,17040.48959,69,73,64,0,0
2023-04-28 00:00:00,1908.68,1922.8,1902.16,1914.75,79849.5971,152477686.12,109433,218942,295518.21618,33,155576.38627000002,251,68430.718012,41.51826087833333,34052.31026,53,43,45,0,0
